Point,Corner,i,mc_iteration,Pass/Fail,/OUT,FREQ,Count,/I0/Iin,/I0/Vosc_buff,/I0/fosc,/I0/VDD
5.204e3,C4,2.243e-6,4,,,325.8e6,0,,,,
5.205e3,C4,2.243e-6,5,,,350.6e6,0,,,,
5.206e3,C4,2.243e-6,6,,,340.6e6,0,,,,
5.207e3,C4,2.243e-6,7,,,299.5e6,0,,,,
5.208e3,C4,2.243e-6,8,,,321.9e6,0,,,,
5.209e3,C4,2.243e-6,9,,,345.2e6,0,,,,
5.21e3,C4,2.243e-6,10,,,333.7e6,0,,,,
5.211e3,C4,2.243e-6,11,,,359.1e6,0,,,,
5.212e3,C4,2.243e-6,12,,,339.2e6,0,,,,
5.213e3,C4,2.243e-6,13,,,320.9e6,0,,,,
5.214e3,C4,2.243e-6,14,,,325.8e6,0,,,,
5.215e3,C4,2.243e-6,15,,,356.7e6,0,,,,
5.216e3,C4,2.243e-6,16,,,320.6e6,0,,,,
5.217e3,C4,2.243e-6,17,,,340.2e6,0,,,,
5.218e3,C4,2.243e-6,18,,,349.2e6,0,,,,
5.219e3,C4,2.243e-6,19,,,331.5e6,0,,,,
5.22e3,C4,2.243e-6,20,,,337.7e6,0,,,,
5.221e3,C4,2.243e-6,21,,,323e6,0,,,,
5.222e3,C4,2.243e-6,22,,,384.5e6,0,,,,
5.223e3,C4,2.243e-6,23,,,335.5e6,0,,,,
5.224e3,C4,2.243e-6,24,,,348.1e6,0,,,,
5.225e3,C4,2.243e-6,25,,,318.7e6,0,,,,
5.226e3,C4,2.243e-6,26,,,368.4e6,0,,,,
5.227e3,C4,2.243e-6,27,,,328.6e6,0,,,,
5.228e3,C4,2.243e-6,28,,,310.5e6,0,,,,
5.229e3,C4,2.243e-6,29,,,334.9e6,0,,,,
5.23e3,C4,2.243e-6,30,,,344.2e6,0,,,,
5.231e3,C4,2.243e-6,31,,,328.7e6,0,,,,
5.232e3,C4,2.243e-6,32,,,351.3e6,0,,,,
5.233e3,C4,2.243e-6,33,,,332.2e6,0,,,,
5.234e3,C4,2.243e-6,34,,,319e6,0,,,,
5.235e3,C4,2.243e-6,35,,,336.6e6,0,,,,
5.236e3,C4,2.243e-6,36,,,372.2e6,0,,,,
5.237e3,C4,2.243e-6,37,,,327.7e6,0,,,,
5.238e3,C4,2.243e-6,38,,,343.7e6,0,,,,
5.239e3,C4,2.243e-6,39,,,325.9e6,0,,,,
5.24e3,C4,2.243e-6,40,,,358.2e6,0,,,,
5.241e3,C4,2.243e-6,41,,,338.5e6,0,,,,
5.242e3,C4,2.243e-6,42,,,340.9e6,0,,,,
5.243e3,C4,2.243e-6,43,,,323.1e6,0,,,,
5.244e3,C4,2.243e-6,44,,,346.3e6,0,,,,
5.245e3,C4,2.243e-6,45,,,328.7e6,0,,,,
5.246e3,C4,2.243e-6,46,,,307.5e6,0,,,,
5.247e3,C4,2.243e-6,47,,,335.4e6,0,,,,
5.248e3,C4,2.243e-6,48,,,335.3e6,0,,,,
5.249e3,C4,2.243e-6,49,,,358.6e6,0,,,,
5.25e3,C4,2.243e-6,50,,,341.5e6,0,,,,
5.251e3,C4,2.243e-6,51,,,313.9e6,0,,,,
5.252e3,C4,2.243e-6,52,,,340.7e6,0,,,,
5.253e3,C4,2.243e-6,53,,,298.1e6,0,,,,
5.254e3,C4,2.243e-6,54,,,319.1e6,0,,,,
5.255e3,C4,2.243e-6,55,,,352.8e6,0,,,,
5.256e3,C4,2.243e-6,56,,,338.5e6,0,,,,
5.257e3,C4,2.243e-6,57,,,361.3e6,0,,,,
5.258e3,C4,2.243e-6,58,,,318.6e6,0,,,,
5.259e3,C4,2.243e-6,59,,,345.8e6,0,,,,
5.26e3,C4,2.243e-6,60,,,334e6,0,,,,
5.261e3,C4,2.243e-6,61,,,352.5e6,0,,,,
5.262e3,C4,2.243e-6,62,,,340.5e6,0,,,,
5.263e3,C4,2.243e-6,63,,,313.5e6,0,,,,
5.264e3,C4,2.243e-6,64,,,366.7e6,0,,,,
5.265e3,C4,2.243e-6,65,,,338.6e6,0,,,,
5.266e3,C4,2.243e-6,66,,,352.4e6,0,,,,
5.267e3,C4,2.243e-6,67,,,322.5e6,0,,,,
5.268e3,C4,2.243e-6,68,,,363e6,0,,,,
5.269e3,C4,2.243e-6,69,,,326.3e6,0,,,,
5.27e3,C4,2.243e-6,70,,,312.1e6,0,,,,
5.271e3,C4,2.243e-6,71,,,338.9e6,0,,,,
5.272e3,C4,2.243e-6,72,,,353.7e6,0,,,,
5.273e3,C4,2.243e-6,73,,,327.5e6,0,,,,
5.274e3,C4,2.243e-6,74,,,318.5e6,0,,,,
5.275e3,C4,2.243e-6,75,,,335.8e6,0,,,,
5.276e3,C4,2.243e-6,76,,,349.9e6,0,,,,
5.277e3,C4,2.243e-6,77,,,333.9e6,0,,,,
5.278e3,C4,2.243e-6,78,,,349.2e6,0,,,,
5.279e3,C4,2.243e-6,79,,,319.7e6,0,,,,
5.28e3,C4,2.243e-6,80,,,333.2e6,0,,,,
5.281e3,C4,2.243e-6,81,,,304.6e6,0,,,,
5.282e3,C4,2.243e-6,82,,,321.2e6,0,,,,
5.283e3,C4,2.243e-6,83,,,358e6,0,,,,
5.284e3,C4,2.243e-6,84,,,335e6,0,,,,
5.285e3,C4,2.243e-6,85,,,348.8e6,0,,,,
5.286e3,C4,2.243e-6,86,,,340.3e6,0,,,,
5.287e3,C4,2.243e-6,87,,,316.8e6,0,,,,
5.288e3,C4,2.243e-6,88,,,332.7e6,0,,,,
5.289e3,C4,2.243e-6,89,,,344.7e6,0,,,,
5.29e3,C4,2.243e-6,90,,,340.3e6,0,,,,
5.291e3,C4,2.243e-6,91,,,314.6e6,0,,,,
5.292e3,C4,2.243e-6,92,,,335.4e6,0,,,,
5.293e3,C4,2.243e-6,93,,,368.5e6,0,,,,
5.294e3,C4,2.243e-6,94,,,319.2e6,0,,,,
5.295e3,C4,2.243e-6,95,,,334.8e6,0,,,,
5.296e3,C4,2.243e-6,96,,,324.8e6,0,,,,
5.297e3,C4,2.243e-6,97,,,346.3e6,0,,,,
5.298e3,C4,2.243e-6,98,,,336.8e6,0,,,,
5.299e3,C4,2.243e-6,99,,,293.4e6,0,,,,
5.3e3,C4,2.243e-6,100,,,336.2e6,0,,,,
5.301e3,C4,2.243e-6,101,,,317.8e6,0,,,,
5.302e3,C4,2.243e-6,102,,,334.8e6,0,,,,
5.303e3,C4,2.243e-6,103,,,349.6e6,0,,,,
5.304e3,C4,2.243e-6,104,,,333e6,0,,,,
5.305e3,C4,2.243e-6,105,,,315.1e6,0,,,,
5.306e3,C4,2.243e-6,106,,,333e6,0,,,,
5.307e3,C4,2.243e-6,107,,,345.3e6,0,,,,
5.308e3,C4,2.243e-6,108,,,320.5e6,0,,,,
5.309e3,C4,2.243e-6,109,,,342.8e6,0,,,,
5.31e3,C4,2.243e-6,110,,,340.3e6,0,,,,
5.311e3,C4,2.243e-6,111,,,364.7e6,0,,,,
5.312e3,C4,2.243e-6,112,,,345.1e6,0,,,,
5.313e3,C4,2.243e-6,113,,,321.7e6,0,,,,
5.314e3,C4,2.243e-6,114,,,365e6,0,,,,
5.315e3,C4,2.243e-6,115,,,343.2e6,0,,,,
5.316e3,C4,2.243e-6,116,,,313.4e6,0,,,,
5.317e3,C4,2.243e-6,117,,,346.4e6,0,,,,
5.318e3,C4,2.243e-6,118,,,352.8e6,0,,,,
5.319e3,C4,2.243e-6,119,,,320.5e6,0,,,,
5.32e3,C4,2.243e-6,120,,,304.8e6,0,,,,
5.321e3,C4,2.243e-6,121,,,334.5e6,0,,,,
5.322e3,C4,2.243e-6,122,,,349.9e6,0,,,,
5.323e3,C4,2.243e-6,123,,,334.3e6,0,,,,
5.324e3,C4,2.243e-6,124,,,346.1e6,0,,,,
5.325e3,C4,2.243e-6,125,,,315.1e6,0,,,,
5.326e3,C4,2.243e-6,126,,,354.9e6,0,,,,
5.327e3,C4,2.243e-6,127,,,339.7e6,0,,,,
5.328e3,C4,2.243e-6,128,,,344e6,0,,,,
5.329e3,C4,2.243e-6,129,,,320.3e6,0,,,,
5.33e3,C4,2.243e-6,130,,,305.2e6,0,,,,
5.331e3,C4,2.243e-6,131,,,341.3e6,0,,,,
5.332e3,C4,2.243e-6,132,,,359.1e6,0,,,,
5.333e3,C4,2.243e-6,133,,,333.9e6,0,,,,
5.334e3,C4,2.243e-6,134,,,350.4e6,0,,,,
5.335e3,C4,2.243e-6,135,,,315.7e6,0,,,,
5.336e3,C4,2.243e-6,136,,,368.6e6,0,,,,
5.337e3,C4,2.243e-6,137,,,335.4e6,0,,,,
5.338e3,C4,2.243e-6,138,,,348.8e6,0,,,,
5.339e3,C4,2.243e-6,139,,,320.9e6,0,,,,
5.34e3,C4,2.243e-6,140,,,349.7e6,0,,,,
5.341e3,C4,2.243e-6,141,,,339e6,0,,,,
5.342e3,C4,2.243e-6,142,,,311e6,0,,,,
5.343e3,C4,2.243e-6,143,,,341.8e6,0,,,,
5.344e3,C4,2.243e-6,144,,,330.4e6,0,,,,
5.345e3,C4,2.243e-6,145,,,348.9e6,0,,,,
5.346e3,C4,2.243e-6,146,,,330.3e6,0,,,,
5.347e3,C4,2.243e-6,147,,,313.8e6,0,,,,
5.348e3,C4,2.243e-6,148,,,342.7e6,0,,,,
5.349e3,C4,2.243e-6,149,,,358.7e6,0,,,,
5.35e3,C4,2.243e-6,150,,,324.6e6,0,,,,
5.351e3,C4,2.243e-6,151,,,338.3e6,0,,,,
5.352e3,C4,2.243e-6,152,,,354.8e6,0,,,,
5.353e3,C4,2.243e-6,153,,,296.4e6,0,,,,
5.354e3,C4,2.243e-6,154,,,328.3e6,0,,,,
5.355e3,C4,2.243e-6,155,,,341.2e6,0,,,,
5.356e3,C4,2.243e-6,156,,,335.5e6,0,,,,
5.357e3,C4,2.243e-6,157,,,355e6,0,,,,
5.358e3,C4,2.243e-6,158,,,338.3e6,0,,,,
5.359e3,C4,2.243e-6,159,,,318.1e6,0,,,,
5.36e3,C4,2.243e-6,160,,,334.5e6,0,,,,
5.361e3,C4,2.243e-6,161,,,318.3e6,0,,,,
5.362e3,C4,2.243e-6,162,,,327e6,0,,,,
5.363e3,C4,2.243e-6,163,,,347.6e6,0,,,,
5.364e3,C4,2.243e-6,164,,,321.8e6,0,,,,
5.365e3,C4,2.243e-6,165,,,353.7e6,0,,,,
5.366e3,C4,2.243e-6,166,,,333.1e6,0,,,,
5.367e3,C4,2.243e-6,167,,,366.2e6,0,,,,
5.368e3,C4,2.243e-6,168,,,325.5e6,0,,,,
5.369e3,C4,2.243e-6,169,,,337.7e6,0,,,,
5.37e3,C4,2.243e-6,170,,,333.8e6,0,,,,
5.371e3,C4,2.243e-6,171,,,312.9e6,0,,,,
5.372e3,C4,2.243e-6,172,,,339.6e6,0,,,,
5.373e3,C4,2.243e-6,173,,,326.6e6,0,,,,
5.374e3,C4,2.243e-6,174,,,329e6,0,,,,
5.375e3,C4,2.243e-6,175,,,352.8e6,0,,,,
5.376e3,C4,2.243e-6,176,,,304.1e6,0,,,,
5.377e3,C4,2.243e-6,177,,,339.5e6,0,,,,
5.378e3,C4,2.243e-6,178,,,353.6e6,0,,,,
5.379e3,C4,2.243e-6,179,,,328.4e6,0,,,,
5.38e3,C4,2.243e-6,180,,,350.8e6,0,,,,
5.381e3,C4,2.243e-6,181,,,315e6,0,,,,
5.382e3,C4,2.243e-6,182,,,356.8e6,0,,,,
5.383e3,C4,2.243e-6,183,,,334.2e6,0,,,,
5.384e3,C4,2.243e-6,184,,,354.7e6,0,,,,
5.385e3,C4,2.243e-6,185,,,320.5e6,0,,,,
5.386e3,C4,2.243e-6,186,,,369.6e6,0,,,,
5.387e3,C4,2.243e-6,187,,,335.3e6,0,,,,
5.388e3,C4,2.243e-6,188,,,320e6,0,,,,
5.389e3,C4,2.243e-6,189,,,342.1e6,0,,,,
5.39e3,C4,2.243e-6,190,,,361.7e6,0,,,,
5.391e3,C4,2.243e-6,191,,,328.6e6,0,,,,
5.392e3,C4,2.243e-6,192,,,313.6e6,0,,,,
5.393e3,C4,2.243e-6,193,,,344.2e6,0,,,,
5.394e3,C4,2.243e-6,194,,,336e6,0,,,,
5.395e3,C4,2.243e-6,195,,,359.4e6,0,,,,
5.396e3,C4,2.243e-6,196,,,342.2e6,0,,,,
5.397e3,C4,2.243e-6,197,,,306.5e6,0,,,,
5.398e3,C4,2.243e-6,198,,,331.5e6,0,,,,
5.399e3,C4,2.243e-6,199,,,349.5e6,0,,,,
5.4e3,C4,2.243e-6,200,,,347.7e6,0,,,,
5.401e3,C4,2.329e-6,1,,,333.2e6,0,,,,
5.402e3,C4,2.329e-6,2,,,340.5e6,0,,,,
5.403e3,C4,2.329e-6,3,,,368.8e6,0,,,,
5.404e3,C4,2.329e-6,4,,,335.6e6,0,,,,
5.405e3,C4,2.329e-6,5,,,361.1e6,0,,,,
5.406e3,C4,2.329e-6,6,,,350.9e6,0,,,,
5.407e3,C4,2.329e-6,7,,,308.6e6,0,,,,
5.408e3,C4,2.329e-6,8,,,331.6e6,0,,,,
5.409e3,C4,2.329e-6,9,,,355.5e6,0,,,,
5.41e3,C4,2.329e-6,10,,,343.4e6,0,,,,
5.411e3,C4,2.329e-6,11,,,370.2e6,0,,,,
5.412e3,C4,2.329e-6,12,,,349.5e6,0,,,,
5.413e3,C4,2.329e-6,13,,,330.3e6,0,,,,
5.414e3,C4,2.329e-6,14,,,335.6e6,0,,,,
5.415e3,C4,2.329e-6,15,,,367.4e6,0,,,,
5.416e3,C4,2.329e-6,16,,,330.1e6,0,,,,
5.417e3,C4,2.329e-6,17,,,350.3e6,0,,,,
5.418e3,C4,2.329e-6,18,,,360e6,0,,,,
5.419e3,C4,2.329e-6,19,,,341.3e6,0,,,,
5.42e3,C4,2.329e-6,20,,,347.8e6,0,,,,
5.421e3,C4,2.329e-6,21,,,332.7e6,0,,,,
5.422e3,C4,2.329e-6,22,,,397e6,0,,,,
5.423e3,C4,2.329e-6,23,,,345.6e6,0,,,,
5.424e3,C4,2.329e-6,24,,,358.3e6,0,,,,
5.425e3,C4,2.329e-6,25,,,328.1e6,0,,,,
5.426e3,C4,2.329e-6,26,,,379.8e6,0,,,,
5.427e3,C4,2.329e-6,27,,,338.4e6,0,,,,
5.428e3,C4,2.329e-6,28,,,319.7e6,0,,,,
5.429e3,C4,2.329e-6,29,,,345e6,0,,,,
5.43e3,C4,2.329e-6,30,,,354.7e6,0,,,,
5.431e3,C4,2.329e-6,31,,,338.5e6,0,,,,
5.432e3,C4,2.329e-6,32,,,361.9e6,0,,,,
5.433e3,C4,2.329e-6,33,,,342e6,0,,,,
5.434e3,C4,2.329e-6,34,,,328.4e6,0,,,,
5.435e3,C4,2.329e-6,35,,,346.8e6,0,,,,
5.436e3,C4,2.329e-6,36,,,383.6e6,0,,,,
5.437e3,C4,2.329e-6,37,,,337.6e6,0,,,,
5.438e3,C4,2.329e-6,38,,,354e6,0,,,,
5.439e3,C4,2.329e-6,39,,,335.7e6,0,,,,
5.44e3,C4,2.329e-6,40,,,369.1e6,0,,,,
5.441e3,C4,2.329e-6,41,,,348.6e6,0,,,,
5.442e3,C4,2.329e-6,42,,,351.2e6,0,,,,
5.443e3,C4,2.329e-6,43,,,332.8e6,0,,,,
5.444e3,C4,2.329e-6,44,,,356.8e6,0,,,,
5.445e3,C4,2.329e-6,45,,,338.4e6,0,,,,
5.446e3,C4,2.329e-6,46,,,316.7e6,0,,,,
5.447e3,C4,2.329e-6,47,,,345.6e6,0,,,,
5.448e3,C4,2.329e-6,48,,,345.2e6,0,,,,
5.449e3,C4,2.329e-6,49,,,369.6e6,0,,,,
5.45e3,C4,2.329e-6,50,,,351.7e6,0,,,,
5.451e3,C4,2.329e-6,51,,,323.3e6,0,,,,
5.452e3,C4,2.329e-6,52,,,350.8e6,0,,,,
5.453e3,C4,2.329e-6,53,,,307.1e6,0,,,,
5.454e3,C4,2.329e-6,54,,,328.6e6,0,,,,
5.455e3,C4,2.329e-6,55,,,363.5e6,0,,,,
5.456e3,C4,2.329e-6,56,,,348.5e6,0,,,,
5.457e3,C4,2.329e-6,57,,,372.5e6,0,,,,
5.458e3,C4,2.329e-6,58,,,328.1e6,0,,,,
5.459e3,C4,2.329e-6,59,,,356.3e6,0,,,,
5.46e3,C4,2.329e-6,60,,,343.8e6,0,,,,
5.461e3,C4,2.329e-6,61,,,363.3e6,0,,,,
5.462e3,C4,2.329e-6,62,,,350.7e6,0,,,,
5.463e3,C4,2.329e-6,63,,,323e6,0,,,,
5.464e3,C4,2.329e-6,64,,,377.9e6,0,,,,
5.465e3,C4,2.329e-6,65,,,348.8e6,0,,,,
5.466e3,C4,2.329e-6,66,,,363.1e6,0,,,,
5.467e3,C4,2.329e-6,67,,,332.1e6,0,,,,
5.468e3,C4,2.329e-6,68,,,374.1e6,0,,,,
5.469e3,C4,2.329e-6,69,,,336e6,0,,,,
5.47e3,C4,2.329e-6,70,,,321.5e6,0,,,,
5.471e3,C4,2.329e-6,71,,,349e6,0,,,,
5.472e3,C4,2.329e-6,72,,,364.5e6,0,,,,
5.473e3,C4,2.329e-6,73,,,337.2e6,0,,,,
5.474e3,C4,2.329e-6,74,,,327.9e6,0,,,,
5.475e3,C4,2.329e-6,75,,,345.8e6,0,,,,
5.476e3,C4,2.329e-6,76,,,360.4e6,0,,,,
5.477e3,C4,2.329e-6,77,,,343.9e6,0,,,,
5.478e3,C4,2.329e-6,78,,,359.7e6,0,,,,
5.479e3,C4,2.329e-6,79,,,329.2e6,0,,,,
5.48e3,C4,2.329e-6,80,,,343.4e6,0,,,,
5.481e3,C4,2.329e-6,81,,,313.6e6,0,,,,
5.482e3,C4,2.329e-6,82,,,330.7e6,0,,,,
5.483e3,C4,2.329e-6,83,,,368.7e6,0,,,,
5.484e3,C4,2.329e-6,84,,,345.1e6,0,,,,
5.485e3,C4,2.329e-6,85,,,359.4e6,0,,,,
5.486e3,C4,2.329e-6,86,,,350.6e6,0,,,,
5.487e3,C4,2.329e-6,87,,,326.1e6,0,,,,
5.488e3,C4,2.329e-6,88,,,342.7e6,0,,,,
5.489e3,C4,2.329e-6,89,,,355.1e6,0,,,,
5.49e3,C4,2.329e-6,90,,,350.6e6,0,,,,
5.491e3,C4,2.329e-6,91,,,323.9e6,0,,,,
5.492e3,C4,2.329e-6,92,,,345.6e6,0,,,,
5.493e3,C4,2.329e-6,93,,,379.8e6,0,,,,
5.494e3,C4,2.329e-6,94,,,328.7e6,0,,,,
5.495e3,C4,2.329e-6,95,,,345e6,0,,,,
5.496e3,C4,2.329e-6,96,,,334.5e6,0,,,,
5.497e3,C4,2.329e-6,97,,,357e6,0,,,,
5.498e3,C4,2.329e-6,98,,,346.7e6,0,,,,
5.499e3,C4,2.329e-6,99,,,302.1e6,0,,,,
5.5e3,C4,2.329e-6,100,,,346.3e6,0,,,,
5.501e3,C4,2.329e-6,101,,,327.3e6,0,,,,
5.502e3,C4,2.329e-6,102,,,344.8e6,0,,,,
5.503e3,C4,2.329e-6,103,,,360.1e6,0,,,,
5.504e3,C4,2.329e-6,104,,,343e6,0,,,,
5.505e3,C4,2.329e-6,105,,,324.5e6,0,,,,
5.506e3,C4,2.329e-6,106,,,342.9e6,0,,,,
5.507e3,C4,2.329e-6,107,,,355.5e6,0,,,,
5.508e3,C4,2.329e-6,108,,,330e6,0,,,,
5.509e3,C4,2.329e-6,109,,,353.2e6,0,,,,
5.51e3,C4,2.329e-6,110,,,350.2e6,0,,,,
5.511e3,C4,2.329e-6,111,,,376e6,0,,,,
5.512e3,C4,2.329e-6,112,,,355.3e6,0,,,,
5.513e3,C4,2.329e-6,113,,,331.3e6,0,,,,
5.514e3,C4,2.329e-6,114,,,376.2e6,0,,,,
5.515e3,C4,2.329e-6,115,,,353.5e6,0,,,,
5.516e3,C4,2.329e-6,116,,,322.7e6,0,,,,
5.517e3,C4,2.329e-6,117,,,356.9e6,0,,,,
5.518e3,C4,2.329e-6,118,,,363.2e6,0,,,,
5.519e3,C4,2.329e-6,119,,,330.2e6,0,,,,
5.52e3,C4,2.329e-6,120,,,313.9e6,0,,,,
5.521e3,C4,2.329e-6,121,,,344.5e6,0,,,,
5.522e3,C4,2.329e-6,122,,,360.4e6,0,,,,
5.523e3,C4,2.329e-6,123,,,344.2e6,0,,,,
5.524e3,C4,2.329e-6,124,,,356.4e6,0,,,,
5.525e3,C4,2.329e-6,125,,,324.6e6,0,,,,
5.526e3,C4,2.329e-6,126,,,365.7e6,0,,,,
5.527e3,C4,2.329e-6,127,,,350e6,0,,,,
5.528e3,C4,2.329e-6,128,,,354.3e6,0,,,,
5.529e3,C4,2.329e-6,129,,,329.9e6,0,,,,
5.53e3,C4,2.329e-6,130,,,314.4e6,0,,,,
5.531e3,C4,2.329e-6,131,,,351.4e6,0,,,,
5.532e3,C4,2.329e-6,132,,,370.1e6,0,,,,
5.533e3,C4,2.329e-6,133,,,343.8e6,0,,,,
5.534e3,C4,2.329e-6,134,,,361.1e6,0,,,,
5.535e3,C4,2.329e-6,135,,,325.2e6,0,,,,
5.536e3,C4,2.329e-6,136,,,380.1e6,0,,,,
5.537e3,C4,2.329e-6,137,,,345.3e6,0,,,,
5.538e3,C4,2.329e-6,138,,,359.4e6,0,,,,
5.539e3,C4,2.329e-6,139,,,330.5e6,0,,,,
5.54e3,C4,2.329e-6,140,,,360.2e6,0,,,,
5.541e3,C4,2.329e-6,141,,,349.1e6,0,,,,
5.542e3,C4,2.329e-6,142,,,320.3e6,0,,,,
5.543e3,C4,2.329e-6,143,,,352e6,0,,,,
5.544e3,C4,2.329e-6,144,,,340.3e6,0,,,,
5.545e3,C4,2.329e-6,145,,,359.4e6,0,,,,
5.546e3,C4,2.329e-6,146,,,340.1e6,0,,,,
5.547e3,C4,2.329e-6,147,,,323.1e6,0,,,,
5.548e3,C4,2.329e-6,148,,,353e6,0,,,,
5.549e3,C4,2.329e-6,149,,,369.6e6,0,,,,
5.55e3,C4,2.329e-6,150,,,334.3e6,0,,,,
5.551e3,C4,2.329e-6,151,,,348.5e6,0,,,,
5.552e3,C4,2.329e-6,152,,,365.5e6,0,,,,
5.553e3,C4,2.329e-6,153,,,305.2e6,0,,,,
5.554e3,C4,2.329e-6,154,,,338.1e6,0,,,,
5.555e3,C4,2.329e-6,155,,,351.5e6,0,,,,
5.556e3,C4,2.329e-6,156,,,345.5e6,0,,,,
5.557e3,C4,2.329e-6,157,,,365.5e6,0,,,,
5.558e3,C4,2.329e-6,158,,,348.4e6,0,,,,
5.559e3,C4,2.329e-6,159,,,327.6e6,0,,,,
5.56e3,C4,2.329e-6,160,,,344.6e6,0,,,,
5.561e3,C4,2.329e-6,161,,,327.8e6,0,,,,
5.562e3,C4,2.329e-6,162,,,336.7e6,0,,,,
5.563e3,C4,2.329e-6,163,,,358.2e6,0,,,,
5.564e3,C4,2.329e-6,164,,,331.4e6,0,,,,
5.565e3,C4,2.329e-6,165,,,364.4e6,0,,,,
5.566e3,C4,2.329e-6,166,,,343.2e6,0,,,,
5.567e3,C4,2.329e-6,167,,,377.2e6,0,,,,
5.568e3,C4,2.329e-6,168,,,335.2e6,0,,,,
5.569e3,C4,2.329e-6,169,,,347.9e6,0,,,,
5.57e3,C4,2.329e-6,170,,,343.8e6,0,,,,
5.571e3,C4,2.329e-6,171,,,322.3e6,0,,,,
5.572e3,C4,2.329e-6,172,,,349.8e6,0,,,,
5.573e3,C4,2.329e-6,173,,,336.3e6,0,,,,
5.574e3,C4,2.329e-6,174,,,338.8e6,0,,,,
5.575e3,C4,2.329e-6,175,,,363.7e6,0,,,,
5.576e3,C4,2.329e-6,176,,,313.3e6,0,,,,
5.577e3,C4,2.329e-6,177,,,349.8e6,0,,,,
5.578e3,C4,2.329e-6,178,,,364.3e6,0,,,,
5.579e3,C4,2.329e-6,179,,,338.3e6,0,,,,
5.58e3,C4,2.329e-6,180,,,361.4e6,0,,,,
5.581e3,C4,2.329e-6,181,,,324.4e6,0,,,,
5.582e3,C4,2.329e-6,182,,,367.6e6,0,,,,
5.583e3,C4,2.329e-6,183,,,344.2e6,0,,,,
5.584e3,C4,2.329e-6,184,,,365.3e6,0,,,,
5.585e3,C4,2.329e-6,185,,,330e6,0,,,,
5.586e3,C4,2.329e-6,186,,,381.1e6,0,,,,
5.587e3,C4,2.329e-6,187,,,345.5e6,0,,,,
5.588e3,C4,2.329e-6,188,,,329.4e6,0,,,,
5.589e3,C4,2.329e-6,189,,,352.5e6,0,,,,
5.59e3,C4,2.329e-6,190,,,372.7e6,0,,,,
5.591e3,C4,2.329e-6,191,,,338.6e6,0,,,,
5.592e3,C4,2.329e-6,192,,,323.1e6,0,,,,
5.593e3,C4,2.329e-6,193,,,354.5e6,0,,,,
5.594e3,C4,2.329e-6,194,,,346e6,0,,,,
5.595e3,C4,2.329e-6,195,,,370.3e6,0,,,,
5.596e3,C4,2.329e-6,196,,,352.5e6,0,,,,
5.597e3,C4,2.329e-6,197,,,315.7e6,0,,,,
5.598e3,C4,2.329e-6,198,,,341.2e6,0,,,,
5.599e3,C4,2.329e-6,199,,,360e6,0,,,,
5.6e3,C4,2.329e-6,200,,,358.2e6,0,,,,
5.601e3,C4,2.414e-6,1,,,342.7e6,0,,,,
5.602e3,C4,2.414e-6,2,,,350.4e6,0,,,,
5.603e3,C4,2.414e-6,3,,,379.4e6,0,,,,
5.604e3,C4,2.414e-6,4,,,345.2e6,0,,,,
5.605e3,C4,2.414e-6,5,,,371.4e6,0,,,,
5.606e3,C4,2.414e-6,6,,,361.1e6,0,,,,
5.607e3,C4,2.414e-6,7,,,317.5e6,0,,,,
5.608e3,C4,2.414e-6,8,,,341.1e6,0,,,,
5.609e3,C4,2.414e-6,9,,,365.6e6,0,,,,
5.61e3,C4,2.414e-6,10,,,353.2e6,0,,,,
5.611e3,C4,2.414e-6,11,,,381e6,0,,,,
5.612e3,C4,2.414e-6,12,,,359.7e6,0,,,,
5.613e3,C4,2.414e-6,13,,,339.7e6,0,,,,
5.614e3,C4,2.414e-6,14,,,345.3e6,0,,,,
5.615e3,C4,2.414e-6,15,,,378e6,0,,,,
5.616e3,C4,2.414e-6,16,,,339.5e6,0,,,,
5.617e3,C4,2.414e-6,17,,,360.4e6,0,,,,
5.618e3,C4,2.414e-6,18,,,370.7e6,0,,,,
5.619e3,C4,2.414e-6,19,,,351.1e6,0,,,,
5.62e3,C4,2.414e-6,20,,,357.9e6,0,,,,
5.621e3,C4,2.414e-6,21,,,342.2e6,0,,,,
5.622e3,C4,2.414e-6,22,,,409.3e6,0,,,,
5.623e3,C4,2.414e-6,23,,,355.5e6,0,,,,
5.624e3,C4,2.414e-6,24,,,368.4e6,0,,,,
5.625e3,C4,2.414e-6,25,,,337.6e6,0,,,,
5.626e3,C4,2.414e-6,26,,,391.1e6,0,,,,
5.627e3,C4,2.414e-6,27,,,348.1e6,0,,,,
5.628e3,C4,2.414e-6,28,,,328.9e6,0,,,,
5.629e3,C4,2.414e-6,29,,,354.8e6,0,,,,
5.63e3,C4,2.414e-6,30,,,365.1e6,0,,,,
5.631e3,C4,2.414e-6,31,,,348.2e6,0,,,,
5.632e3,C4,2.414e-6,32,,,372.5e6,0,,,,
5.633e3,C4,2.414e-6,33,,,351.6e6,0,,,,
5.634e3,C4,2.414e-6,34,,,337.7e6,0,,,,
5.635e3,C4,2.414e-6,35,,,356.9e6,0,,,,
5.636e3,C4,2.414e-6,36,,,394.9e6,0,,,,
5.637e3,C4,2.414e-6,37,,,347.4e6,0,,,,
5.638e3,C4,2.414e-6,38,,,364.3e6,0,,,,
5.639e3,C4,2.414e-6,39,,,345.4e6,0,,,,
5.64e3,C4,2.414e-6,40,,,379.8e6,0,,,,
