Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,/Inv_Out,Delay
901,C0,898e-3,1,-40,,,10.51e-9
901,C1,898e-3,1,150,,,10.64e-9
902,C0,898e-3,2,-40,,,10.46e-9
902,C1,898e-3,2,150,,,10.59e-9
903,C0,898e-3,3,-40,,,10.57e-9
903,C1,898e-3,3,150,,,10.72e-9
904,C0,898e-3,4,-40,,,10.45e-9
904,C1,898e-3,4,150,,,10.57e-9
905,C0,898e-3,5,-40,,,10.54e-9
905,C1,898e-3,5,150,,,10.69e-9
906,C0,898e-3,6,-40,,,10.4e-9
906,C1,898e-3,6,150,,,10.53e-9
907,C0,898e-3,7,-40,,,10.46e-9
907,C1,898e-3,7,150,,,10.56e-9
908,C0,898e-3,8,-40,,,10.44e-9
908,C1,898e-3,8,150,,,10.57e-9
909,C0,898e-3,9,-40,,,10.54e-9
909,C1,898e-3,9,150,,,10.69e-9
910,C0,898e-3,10,-40,,,10.58e-9
910,C1,898e-3,10,150,,,10.71e-9
911,C0,898e-3,11,-40,,,10.5e-9
911,C1,898e-3,11,150,,,10.65e-9
912,C0,898e-3,12,-40,,,10.44e-9
912,C1,898e-3,12,150,,,10.57e-9
913,C0,898e-3,13,-40,,,10.5e-9
913,C1,898e-3,13,150,,,10.63e-9
914,C0,898e-3,14,-40,,,10.46e-9
914,C1,898e-3,14,150,,,10.59e-9
915,C0,898e-3,15,-40,,,10.55e-9
915,C1,898e-3,15,150,,,10.7e-9
916,C0,898e-3,16,-40,,,10.47e-9
916,C1,898e-3,16,150,,,10.59e-9
917,C0,898e-3,17,-40,,,10.53e-9
917,C1,898e-3,17,150,,,10.66e-9
918,C0,898e-3,18,-40,,,10.43e-9
918,C1,898e-3,18,150,,,10.57e-9
919,C0,898e-3,19,-40,,,10.5e-9
919,C1,898e-3,19,150,,,10.63e-9
920,C0,898e-3,20,-40,,,10.52e-9
920,C1,898e-3,20,150,,,10.66e-9
921,C0,898e-3,21,-40,,,10.48e-9
921,C1,898e-3,21,150,,,10.61e-9
922,C0,898e-3,22,-40,,,10.5e-9
922,C1,898e-3,22,150,,,10.69e-9
923,C0,898e-3,23,-40,,,10.5e-9
923,C1,898e-3,23,150,,,10.63e-9
924,C0,898e-3,24,-40,,,10.61e-9
924,C1,898e-3,24,150,,,10.76e-9
925,C0,898e-3,25,-40,,,10.48e-9
925,C1,898e-3,25,150,,,10.61e-9
926,C0,898e-3,26,-40,,,10.48e-9
926,C1,898e-3,26,150,,,10.64e-9
927,C0,898e-3,27,-40,,,10.51e-9
927,C1,898e-3,27,150,,,10.64e-9
928,C0,898e-3,28,-40,,,10.48e-9
928,C1,898e-3,28,150,,,10.6e-9
929,C0,898e-3,29,-40,,,10.54e-9
929,C1,898e-3,29,150,,,10.67e-9
930,C0,898e-3,30,-40,,,10.43e-9
930,C1,898e-3,30,150,,,10.57e-9
931,C0,898e-3,31,-40,,,10.5e-9
931,C1,898e-3,31,150,,,10.63e-9
932,C0,898e-3,32,-40,,,10.5e-9
932,C1,898e-3,32,150,,,10.65e-9
933,C0,898e-3,33,-40,,,10.59e-9
933,C1,898e-3,33,150,,,10.72e-9
934,C0,898e-3,34,-40,,,10.51e-9
934,C1,898e-3,34,150,,,10.63e-9
935,C0,898e-3,35,-40,,,10.45e-9
935,C1,898e-3,35,150,,,10.58e-9
936,C0,898e-3,36,-40,,,10.56e-9
936,C1,898e-3,36,150,,,10.73e-9
937,C0,898e-3,37,-40,,,10.45e-9
937,C1,898e-3,37,150,,,10.57e-9
938,C0,898e-3,38,-40,,,10.5e-9
938,C1,898e-3,38,150,,,10.64e-9
939,C0,898e-3,39,-40,,,10.43e-9
939,C1,898e-3,39,150,,,10.56e-9
940,C0,898e-3,40,-40,,,10.55e-9
940,C1,898e-3,40,150,,,10.69e-9
941,C0,898e-3,41,-40,,,10.48e-9
941,C1,898e-3,41,150,,,10.62e-9
942,C0,898e-3,42,-40,,,10.49e-9
942,C1,898e-3,42,150,,,10.63e-9
943,C0,898e-3,43,-40,,,10.4e-9
943,C1,898e-3,43,150,,,10.53e-9
944,C0,898e-3,44,-40,,,10.49e-9
944,C1,898e-3,44,150,,,10.63e-9
945,C0,898e-3,45,-40,,,10.56e-9
945,C1,898e-3,45,150,,,10.69e-9
946,C0,898e-3,46,-40,,,10.5e-9
946,C1,898e-3,46,150,,,10.62e-9
947,C0,898e-3,47,-40,,,10.43e-9
947,C1,898e-3,47,150,,,10.55e-9
948,C0,898e-3,48,-40,,,10.52e-9
948,C1,898e-3,48,150,,,10.66e-9
949,C0,898e-3,49,-40,,,10.47e-9
949,C1,898e-3,49,150,,,10.62e-9
950,C0,898e-3,50,-40,,,10.5e-9
950,C1,898e-3,50,150,,,10.64e-9
951,C0,898e-3,51,-40,,,10.54e-9
951,C1,898e-3,51,150,,,10.66e-9
952,C0,898e-3,52,-40,,,10.5e-9
952,C1,898e-3,52,150,,,10.65e-9
953,C0,898e-3,53,-40,,,10.4e-9
953,C1,898e-3,53,150,,,10.5e-9
954,C0,898e-3,54,-40,,,10.5e-9
954,C1,898e-3,54,150,,,10.63e-9
955,C0,898e-3,55,-40,,,10.47e-9
955,C1,898e-3,55,150,,,10.62e-9
956,C0,898e-3,56,-40,,,10.51e-9
956,C1,898e-3,56,150,,,10.65e-9
957,C0,898e-3,57,-40,,,10.47e-9
957,C1,898e-3,57,150,,,10.62e-9
958,C0,898e-3,58,-40,,,10.52e-9
958,C1,898e-3,58,150,,,10.64e-9
959,C0,898e-3,59,-40,,,10.49e-9
959,C1,898e-3,59,150,,,10.63e-9
960,C0,898e-3,60,-40,,,10.54e-9
960,C1,898e-3,60,150,,,10.68e-9
961,C0,898e-3,61,-40,,,10.48e-9
961,C1,898e-3,61,150,,,10.62e-9
962,C0,898e-3,62,-40,,,10.5e-9
962,C1,898e-3,62,150,,,10.64e-9
963,C0,898e-3,63,-40,,,10.33e-9
963,C1,898e-3,63,150,,,10.43e-9
964,C0,898e-3,64,-40,,,10.58e-9
964,C1,898e-3,64,150,,,10.74e-9
965,C0,898e-3,65,-40,,,10.48e-9
965,C1,898e-3,65,150,,,10.62e-9
966,C0,898e-3,66,-40,,,10.47e-9
966,C1,898e-3,66,150,,,10.62e-9
967,C0,898e-3,67,-40,,,10.51e-9
967,C1,898e-3,67,150,,,10.63e-9
968,C0,898e-3,68,-40,,,10.48e-9
968,C1,898e-3,68,150,,,10.64e-9
969,C0,898e-3,69,-40,,,10.52e-9
969,C1,898e-3,69,150,,,10.65e-9
970,C0,898e-3,70,-40,,,10.38e-9
970,C1,898e-3,70,150,,,10.49e-9
971,C0,898e-3,71,-40,,,10.51e-9
971,C1,898e-3,71,150,,,10.65e-9
972,C0,898e-3,72,-40,,,10.49e-9
972,C1,898e-3,72,150,,,10.64e-9
973,C0,898e-3,73,-40,,,10.53e-9
973,C1,898e-3,73,150,,,10.65e-9
974,C0,898e-3,74,-40,,,10.43e-9
974,C1,898e-3,74,150,,,10.55e-9
975,C0,898e-3,75,-40,,,10.51e-9
975,C1,898e-3,75,150,,,10.65e-9
976,C0,898e-3,76,-40,,,10.6e-9
976,C1,898e-3,76,150,,,10.75e-9
977,C0,898e-3,77,-40,,,10.49e-9
977,C1,898e-3,77,150,,,10.63e-9
978,C0,898e-3,78,-40,,,10.47e-9
978,C1,898e-3,78,150,,,10.62e-9
979,C0,898e-3,79,-40,,,10.51e-9
979,C1,898e-3,79,150,,,10.63e-9
980,C0,898e-3,80,-40,,,10.45e-9
980,C1,898e-3,80,150,,,10.58e-9
981,C0,898e-3,81,-40,,,10.51e-9
981,C1,898e-3,81,150,,,10.62e-9
982,C0,898e-3,82,-40,,,10.57e-9
982,C1,898e-3,82,150,,,10.7e-9
983,C0,898e-3,83,-40,,,10.5e-9
983,C1,898e-3,83,150,,,10.66e-9
984,C0,898e-3,84,-40,,,10.43e-9
984,C1,898e-3,84,150,,,10.56e-9
985,C0,898e-3,85,-40,,,10.5e-9
985,C1,898e-3,85,150,,,10.64e-9
986,C0,898e-3,86,-40,,,10.47e-9
986,C1,898e-3,86,150,,,10.61e-9
987,C0,898e-3,87,-40,,,10.55e-9
987,C1,898e-3,87,150,,,10.67e-9
988,C0,898e-3,88,-40,,,10.4e-9
988,C1,898e-3,88,150,,,10.53e-9
989,C0,898e-3,89,-40,,,10.49e-9
989,C1,898e-3,89,150,,,10.64e-9
990,C0,898e-3,90,-40,,,10.46e-9
990,C1,898e-3,90,150,,,10.6e-9
991,C0,898e-3,91,-40,,,10.53e-9
991,C1,898e-3,91,150,,,10.65e-9
992,C0,898e-3,92,-40,,,10.44e-9
992,C1,898e-3,92,150,,,10.56e-9
993,C0,898e-3,93,-40,,,10.54e-9
993,C1,898e-3,93,150,,,10.7e-9
994,C0,898e-3,94,-40,,,10.55e-9
994,C1,898e-3,94,150,,,10.67e-9
995,C0,898e-3,95,-40,,,10.44e-9
995,C1,898e-3,95,150,,,10.57e-9
996,C0,898e-3,96,-40,,,10.5e-9
996,C1,898e-3,96,150,,,10.63e-9
997,C0,898e-3,97,-40,,,10.42e-9
997,C1,898e-3,97,150,,,10.55e-9
998,C0,898e-3,98,-40,,,10.55e-9
998,C1,898e-3,98,150,,,10.69e-9
999,C0,898e-3,99,-40,,,10.45e-9
999,C1,898e-3,99,150,,,10.55e-9
1e3,C0,898e-3,100,-40,,,10.49e-9
1e3,C1,898e-3,100,150,,,10.62e-9
1.001e3,C0,600e-3,1,-40,,,eval err
1.001e3,C1,600e-3,1,150,,,eval err
1.002e3,C0,600e-3,2,-40,,,eval err
1.002e3,C1,600e-3,2,150,,,eval err
1.003e3,C0,600e-3,3,-40,,,eval err
1.003e3,C1,600e-3,3,150,,,eval err
1.004e3,C0,600e-3,4,-40,,,eval err
1.004e3,C1,600e-3,4,150,,,eval err
1.005e3,C0,600e-3,5,-40,,,eval err
1.005e3,C1,600e-3,5,150,,,eval err
1.006e3,C0,600e-3,6,-40,,,eval err
1.006e3,C1,600e-3,6,150,,,eval err
1.007e3,C0,600e-3,7,-40,,,eval err
1.007e3,C1,600e-3,7,150,,,eval err
1.008e3,C0,600e-3,8,-40,,,eval err
1.008e3,C1,600e-3,8,150,,,eval err
1.009e3,C0,600e-3,9,-40,,,eval err
1.009e3,C1,600e-3,9,150,,,eval err
1.01e3,C0,600e-3,10,-40,,,eval err
1.01e3,C1,600e-3,10,150,,,eval err
1.011e3,C0,600e-3,11,-40,,,eval err
1.011e3,C1,600e-3,11,150,,,eval err
1.012e3,C0,600e-3,12,-40,,,eval err
1.012e3,C1,600e-3,12,150,,,eval err
1.013e3,C0,600e-3,13,-40,,,eval err
1.013e3,C1,600e-3,13,150,,,eval err
1.014e3,C0,600e-3,14,-40,,,eval err
1.014e3,C1,600e-3,14,150,,,eval err
1.015e3,C0,600e-3,15,-40,,,eval err
1.015e3,C1,600e-3,15,150,,,eval err
1.016e3,C0,600e-3,16,-40,,,eval err
1.016e3,C1,600e-3,16,150,,,eval err
1.017e3,C0,600e-3,17,-40,,,eval err
1.017e3,C1,600e-3,17,150,,,eval err
1.018e3,C0,600e-3,18,-40,,,eval err
1.018e3,C1,600e-3,18,150,,,eval err
1.019e3,C0,600e-3,19,-40,,,eval err
1.019e3,C1,600e-3,19,150,,,eval err
1.02e3,C0,600e-3,20,-40,,,eval err
1.02e3,C1,600e-3,20,150,,,eval err
1.021e3,C0,600e-3,21,-40,,,eval err
1.021e3,C1,600e-3,21,150,,,eval err
1.022e3,C0,600e-3,22,-40,,,eval err
1.022e3,C1,600e-3,22,150,,,eval err
1.023e3,C0,600e-3,23,-40,,,eval err
1.023e3,C1,600e-3,23,150,,,eval err
1.024e3,C0,600e-3,24,-40,,,eval err
1.024e3,C1,600e-3,24,150,,,eval err
1.025e3,C0,600e-3,25,-40,,,eval err
1.025e3,C1,600e-3,25,150,,,eval err
1.026e3,C0,600e-3,26,-40,,,eval err
1.026e3,C1,600e-3,26,150,,,eval err
1.027e3,C0,600e-3,27,-40,,,eval err
1.027e3,C1,600e-3,27,150,,,eval err
1.028e3,C0,600e-3,28,-40,,,eval err
1.028e3,C1,600e-3,28,150,,,eval err
1.029e3,C0,600e-3,29,-40,,,eval err
1.029e3,C1,600e-3,29,150,,,eval err
1.03e3,C0,600e-3,30,-40,,,eval err
1.03e3,C1,600e-3,30,150,,,eval err
1.031e3,C0,600e-3,31,-40,,,eval err
1.031e3,C1,600e-3,31,150,,,eval err
1.032e3,C0,600e-3,32,-40,,,eval err
1.032e3,C1,600e-3,32,150,,,eval err
1.033e3,C0,600e-3,33,-40,,,eval err
1.033e3,C1,600e-3,33,150,,,eval err
1.034e3,C0,600e-3,34,-40,,,eval err
1.034e3,C1,600e-3,34,150,,,eval err
1.035e3,C0,600e-3,35,-40,,,eval err
1.035e3,C1,600e-3,35,150,,,eval err
1.036e3,C0,600e-3,36,-40,,,eval err
1.036e3,C1,600e-3,36,150,,,eval err
1.037e3,C0,600e-3,37,-40,,,eval err
1.037e3,C1,600e-3,37,150,,,eval err
1.038e3,C0,600e-3,38,-40,,,eval err
1.038e3,C1,600e-3,38,150,,,eval err
1.039e3,C0,600e-3,39,-40,,,eval err
1.039e3,C1,600e-3,39,150,,,eval err
1.04e3,C0,600e-3,40,-40,,,eval err
1.04e3,C1,600e-3,40,150,,,eval err
1.041e3,C0,600e-3,41,-40,,,eval err
1.041e3,C1,600e-3,41,150,,,eval err
1.042e3,C0,600e-3,42,-40,,,eval err
1.042e3,C1,600e-3,42,150,,,eval err
1.043e3,C0,600e-3,43,-40,,,eval err
1.043e3,C1,600e-3,43,150,,,eval err
1.044e3,C0,600e-3,44,-40,,,eval err
1.044e3,C1,600e-3,44,150,,,eval err
1.045e3,C0,600e-3,45,-40,,,eval err
1.045e3,C1,600e-3,45,150,,,eval err
1.046e3,C0,600e-3,46,-40,,,eval err
1.046e3,C1,600e-3,46,150,,,eval err
1.047e3,C0,600e-3,47,-40,,,eval err
1.047e3,C1,600e-3,47,150,,,eval err
1.048e3,C0,600e-3,48,-40,,,eval err
1.048e3,C1,600e-3,48,150,,,eval err
1.049e3,C0,600e-3,49,-40,,,eval err
1.049e3,C1,600e-3,49,150,,,eval err
1.05e3,C0,600e-3,50,-40,,,eval err
1.05e3,C1,600e-3,50,150,,,eval err
1.051e3,C0,600e-3,51,-40,,,eval err
1.051e3,C1,600e-3,51,150,,,eval err
1.052e3,C0,600e-3,52,-40,,,eval err
1.052e3,C1,600e-3,52,150,,,eval err
1.053e3,C0,600e-3,53,-40,,,eval err
1.053e3,C1,600e-3,53,150,,,eval err
1.054e3,C0,600e-3,54,-40,,,eval err
1.054e3,C1,600e-3,54,150,,,eval err
1.055e3,C0,600e-3,55,-40,,,eval err
1.055e3,C1,600e-3,55,150,,,eval err
1.056e3,C0,600e-3,56,-40,,,eval err
1.056e3,C1,600e-3,56,150,,,eval err
1.057e3,C0,600e-3,57,-40,,,eval err
1.057e3,C1,600e-3,57,150,,,eval err
1.058e3,C0,600e-3,58,-40,,,eval err
1.058e3,C1,600e-3,58,150,,,eval err
1.059e3,C0,600e-3,59,-40,,,eval err
1.059e3,C1,600e-3,59,150,,,eval err
1.06e3,C0,600e-3,60,-40,,,eval err
1.06e3,C1,600e-3,60,150,,,eval err
1.061e3,C0,600e-3,61,-40,,,eval err
1.061e3,C1,600e-3,61,150,,,eval err
1.062e3,C0,600e-3,62,-40,,,eval err
1.062e3,C1,600e-3,62,150,,,eval err
1.063e3,C0,600e-3,63,-40,,,eval err
1.063e3,C1,600e-3,63,150,,,eval err
1.064e3,C0,600e-3,64,-40,,,eval err
1.064e3,C1,600e-3,64,150,,,eval err
1.065e3,C0,600e-3,65,-40,,,eval err
1.065e3,C1,600e-3,65,150,,,eval err
1.066e3,C0,600e-3,66,-40,,,eval err
1.066e3,C1,600e-3,66,150,,,eval err
1.067e3,C0,600e-3,67,-40,,,eval err
1.067e3,C1,600e-3,67,150,,,eval err
1.068e3,C0,600e-3,68,-40,,,eval err
1.068e3,C1,600e-3,68,150,,,eval err
1.069e3,C0,600e-3,69,-40,,,eval err
1.069e3,C1,600e-3,69,150,,,eval err
1.07e3,C0,600e-3,70,-40,,,eval err
1.07e3,C1,600e-3,70,150,,,eval err
1.071e3,C0,600e-3,71,-40,,,eval err
1.071e3,C1,600e-3,71,150,,,eval err
1.072e3,C0,600e-3,72,-40,,,eval err
1.072e3,C1,600e-3,72,150,,,eval err
1.073e3,C0,600e-3,73,-40,,,eval err
1.073e3,C1,600e-3,73,150,,,eval err
1.074e3,C0,600e-3,74,-40,,,eval err
1.074e3,C1,600e-3,74,150,,,eval err
1.075e3,C0,600e-3,75,-40,,,eval err
1.075e3,C1,600e-3,75,150,,,eval err
1.076e3,C0,600e-3,76,-40,,,eval err
1.076e3,C1,600e-3,76,150,,,eval err
1.077e3,C0,600e-3,77,-40,,,eval err
1.077e3,C1,600e-3,77,150,,,eval err
1.078e3,C0,600e-3,78,-40,,,eval err
1.078e3,C1,600e-3,78,150,,,eval err
1.079e3,C0,600e-3,79,-40,,,eval err
1.079e3,C1,600e-3,79,150,,,eval err
1.08e3,C0,600e-3,80,-40,,,eval err
1.08e3,C1,600e-3,80,150,,,eval err
1.081e3,C0,600e-3,81,-40,,,eval err
1.081e3,C1,600e-3,81,150,,,eval err
1.082e3,C0,600e-3,82,-40,,,eval err
1.082e3,C1,600e-3,82,150,,,eval err
1.083e3,C0,600e-3,83,-40,,,eval err
1.083e3,C1,600e-3,83,150,,,eval err
1.084e3,C0,600e-3,84,-40,,,eval err
1.084e3,C1,600e-3,84,150,,,eval err
1.085e3,C0,600e-3,85,-40,,,eval err
1.085e3,C1,600e-3,85,150,,,eval err
1.086e3,C0,600e-3,86,-40,,,eval err
1.086e3,C1,600e-3,86,150,,,eval err
1.087e3,C0,600e-3,87,-40,,,eval err
1.087e3,C1,600e-3,87,150,,,eval err
1.088e3,C0,600e-3,88,-40,,,eval err
1.088e3,C1,600e-3,88,150,,,eval err
1.089e3,C0,600e-3,89,-40,,,eval err
1.089e3,C1,600e-3,89,150,,,eval err
1.09e3,C0,600e-3,90,-40,,,eval err
1.09e3,C1,600e-3,90,150,,,eval err
1.091e3,C0,600e-3,91,-40,,,eval err
1.091e3,C1,600e-3,91,150,,,eval err
1.092e3,C0,600e-3,92,-40,,,eval err
1.092e3,C1,600e-3,92,150,,,eval err
1.093e3,C0,600e-3,93,-40,,,eval err
1.093e3,C1,600e-3,93,150,,,eval err
1.094e3,C0,600e-3,94,-40,,,eval err
1.094e3,C1,600e-3,94,150,,,eval err
1.095e3,C0,600e-3,95,-40,,,eval err
1.095e3,C1,600e-3,95,150,,,eval err
1.096e3,C0,600e-3,96,-40,,,eval err
1.096e3,C1,600e-3,96,150,,,eval err
1.097e3,C0,600e-3,97,-40,,,eval err
1.097e3,C1,600e-3,97,150,,,eval err
1.098e3,C0,600e-3,98,-40,,,eval err
1.098e3,C1,600e-3,98,150,,,eval err
1.099e3,C0,600e-3,99,-40,,,eval err
1.099e3,C1,600e-3,99,150,,,eval err
1.1e3,C0,600e-3,100,-40,,,eval err
1.1e3,C1,600e-3,100,150,,,eval err
1.101e3,C0,650e-3,1,-40,,,2.581e-9
1.101e3,C1,650e-3,1,150,,,2.688e-9
1.102e3,C0,650e-3,2,-40,,,2.538e-9
1.102e3,C1,650e-3,2,150,,,2.66e-9
1.103e3,C0,650e-3,3,-40,,,2.589e-9
1.103e3,C1,650e-3,3,150,,,2.712e-9
1.104e3,C0,650e-3,4,-40,,,2.532e-9
1.104e3,C1,650e-3,4,150,,,2.654e-9
1.105e3,C0,650e-3,5,-40,,,2.575e-9
1.105e3,C1,650e-3,5,150,,,2.698e-9
1.106e3,C0,650e-3,6,-40,,,2.475e-9
1.106e3,C1,650e-3,6,150,,,2.61e-9
1.107e3,C0,650e-3,7,-40,,,2.566e-9
1.107e3,C1,650e-3,7,150,,,2.684e-9
1.108e3,C0,650e-3,8,-40,,,2.529e-9
1.108e3,C1,650e-3,8,150,,,2.651e-9
1.109e3,C0,650e-3,9,-40,,,2.577e-9
1.109e3,C1,650e-3,9,150,,,2.7e-9
1.11e3,C0,650e-3,10,-40,,,2.621e-9
1.11e3,C1,650e-3,10,150,,,2.727e-9
1.111e3,C0,650e-3,11,-40,,,2.532e-9
1.111e3,C1,650e-3,11,150,,,2.67e-9
1.112e3,C0,650e-3,12,-40,,,2.505e-9
1.112e3,C1,650e-3,12,150,,,2.637e-9
1.113e3,C0,650e-3,13,-40,,,2.579e-9
1.113e3,C1,650e-3,13,150,,,2.683e-9
1.114e3,C0,650e-3,14,-40,,,2.537e-9
1.114e3,C1,650e-3,14,150,,,2.662e-9
1.115e3,C0,650e-3,15,-40,,,2.578e-9
1.115e3,C1,650e-3,15,150,,,2.7e-9
1.116e3,C0,650e-3,16,-40,,,2.548e-9
1.116e3,C1,650e-3,16,150,,,2.664e-9
1.117e3,C0,650e-3,17,-40,,,2.579e-9
1.117e3,C1,650e-3,17,150,,,2.697e-9
1.118e3,C0,650e-3,18,-40,,,2.489e-9
1.118e3,C1,650e-3,18,150,,,2.628e-9
1.119e3,C0,650e-3,19,-40,,,2.562e-9
1.119e3,C1,650e-3,19,150,,,2.68e-9
1.12e3,C0,650e-3,20,-40,,,2.579e-9
1.12e3,C1,650e-3,20,150,,,2.705e-9
1.121e3,C0,650e-3,21,-40,,,2.555e-9
1.121e3,C1,650e-3,21,150,,,2.674e-9
1.122e3,C0,650e-3,22,-40,,,2.509e-9
1.122e3,C1,650e-3,22,150,,,2.656e-9
1.123e3,C0,650e-3,23,-40,,,2.565e-9
1.123e3,C1,650e-3,23,150,,,2.682e-9
1.124e3,C0,650e-3,24,-40,,,2.637e-9
1.124e3,C1,650e-3,24,150,,,2.741e-9
1.125e3,C0,650e-3,25,-40,,,2.563e-9
1.125e3,C1,650e-3,25,150,,,2.681e-9
1.126e3,C0,650e-3,26,-40,,,2.513e-9
1.126e3,C1,650e-3,26,150,,,2.651e-9
1.127e3,C0,650e-3,27,-40,,,2.573e-9
1.127e3,C1,650e-3,27,150,,,2.694e-9
1.128e3,C0,650e-3,28,-40,,,2.565e-9
1.128e3,C1,650e-3,28,150,,,2.678e-9
1.129e3,C0,650e-3,29,-40,,,2.589e-9
1.129e3,C1,650e-3,29,150,,,2.707e-9
1.13e3,C0,650e-3,30,-40,,,2.499e-9
1.13e3,C1,650e-3,30,150,,,2.636e-9
1.131e3,C0,650e-3,31,-40,,,2.57e-9
1.131e3,C1,650e-3,31,150,,,2.684e-9
1.132e3,C0,650e-3,32,-40,,,2.544e-9
1.132e3,C1,650e-3,32,150,,,2.674e-9
1.133e3,C0,650e-3,33,-40,,,2.637e-9
1.133e3,C1,650e-3,33,150,,,2.735e-9
1.134e3,C0,650e-3,34,-40,,,2.59e-9
1.134e3,C1,650e-3,34,150,,,2.692e-9
1.135e3,C0,650e-3,35,-40,,,2.519e-9
1.135e3,C1,650e-3,35,150,,,2.649e-9
1.136e3,C0,650e-3,36,-40,,,2.571e-9
1.136e3,C1,650e-3,36,150,,,2.701e-9
1.137e3,C0,650e-3,37,-40,,,2.527e-9
1.137e3,C1,650e-3,37,150,,,2.657e-9
1.138e3,C0,650e-3,38,-40,,,2.554e-9
1.138e3,C1,650e-3,38,150,,,2.681e-9
1.139e3,C0,650e-3,39,-40,,,2.514e-9
1.139e3,C1,650e-3,39,150,,,2.64e-9
1.14e3,C0,650e-3,40,-40,,,2.57e-9
1.14e3,C1,650e-3,40,150,,,2.697e-9
1.141e3,C0,650e-3,41,-40,,,2.536e-9
1.141e3,C1,650e-3,41,150,,,2.661e-9
1.142e3,C0,650e-3,42,-40,,,2.547e-9
1.142e3,C1,650e-3,42,150,,,2.674e-9
1.143e3,C0,650e-3,43,-40,,,2.493e-9
1.143e3,C1,650e-3,43,150,,,2.62e-9
1.144e3,C0,650e-3,44,-40,,,2.539e-9
1.144e3,C1,650e-3,44,150,,,2.67e-9
1.145e3,C0,650e-3,45,-40,,,2.616e-9
1.145e3,C1,650e-3,45,150,,,2.719e-9
1.146e3,C0,650e-3,46,-40,,,2.593e-9
1.146e3,C1,650e-3,46,150,,,2.699e-9
1.147e3,C0,650e-3,47,-40,,,2.508e-9
1.147e3,C1,650e-3,47,150,,,2.636e-9
1.148e3,C0,650e-3,48,-40,,,2.578e-9
1.148e3,C1,650e-3,48,150,,,2.693e-9
1.149e3,C0,650e-3,49,-40,,,2.511e-9
1.149e3,C1,650e-3,49,150,,,2.647e-9
1.15e3,C0,650e-3,50,-40,,,2.549e-9
1.15e3,C1,650e-3,50,150,,,2.675e-9
1.151e3,C0,650e-3,51,-40,,,2.62e-9
1.151e3,C1,650e-3,51,150,,,2.73e-9
1.152e3,C0,650e-3,52,-40,,,2.559e-9
1.152e3,C1,650e-3,52,150,,,2.679e-9
1.153e3,C0,650e-3,53,-40,,,2.517e-9
1.153e3,C1,650e-3,53,150,,,2.634e-9
1.154e3,C0,650e-3,54,-40,,,2.582e-9
1.154e3,C1,650e-3,54,150,,,2.7e-9
1.155e3,C0,650e-3,55,-40,,,2.525e-9
1.155e3,C1,650e-3,55,150,,,2.655e-9
1.156e3,C0,650e-3,56,-40,,,2.568e-9
1.156e3,C1,650e-3,56,150,,,2.685e-9
1.157e3,C0,650e-3,57,-40,,,2.508e-9
1.157e3,C1,650e-3,57,150,,,2.647e-9
1.158e3,C0,650e-3,58,-40,,,2.597e-9
1.158e3,C1,650e-3,58,150,,,2.709e-9
1.159e3,C0,650e-3,59,-40,,,2.538e-9
1.159e3,C1,650e-3,59,150,,,2.667e-9
1.16e3,C0,650e-3,60,-40,,,2.592e-9
1.16e3,C1,650e-3,60,150,,,2.703e-9
1.161e3,C0,650e-3,61,-40,,,2.522e-9
1.161e3,C1,650e-3,61,150,,,2.655e-9
1.162e3,C0,650e-3,62,-40,,,2.554e-9
1.162e3,C1,650e-3,62,150,,,2.678e-9
1.163e3,C0,650e-3,63,-40,,,2.452e-9
1.163e3,C1,650e-3,63,150,,,2.577e-9
1.164e3,C0,650e-3,64,-40,,,2.582e-9
1.164e3,C1,650e-3,64,150,,,2.714e-9
1.165e3,C0,650e-3,65,-40,,,2.545e-9
1.165e3,C1,650e-3,65,150,,,2.667e-9
1.166e3,C0,650e-3,66,-40,,,2.519e-9
1.166e3,C1,650e-3,66,150,,,2.653e-9
1.167e3,C0,650e-3,67,-40,,,2.578e-9
1.167e3,C1,650e-3,67,150,,,2.692e-9
1.168e3,C0,650e-3,68,-40,,,2.522e-9
1.168e3,C1,650e-3,68,150,,,2.656e-9
1.169e3,C0,650e-3,69,-40,,,2.586e-9
1.169e3,C1,650e-3,69,150,,,2.702e-9
1.17e3,C0,650e-3,70,-40,,,2.494e-9
1.17e3,C1,650e-3,70,150,,,2.619e-9
1.171e3,C0,650e-3,71,-40,,,2.558e-9
1.171e3,C1,650e-3,71,150,,,2.683e-9
1.172e3,C0,650e-3,72,-40,,,2.535e-9
1.172e3,C1,650e-3,72,150,,,2.666e-9
1.173e3,C0,650e-3,73,-40,,,2.594e-9
1.173e3,C1,650e-3,73,150,,,2.701e-9
1.174e3,C0,650e-3,74,-40,,,2.52e-9
1.174e3,C1,650e-3,74,150,,,2.635e-9
1.175e3,C0,650e-3,75,-40,,,2.564e-9
1.175e3,C1,650e-3,75,150,,,2.687e-9
1.176e3,C0,650e-3,76,-40,,,2.619e-9
1.176e3,C1,650e-3,76,150,,,2.744e-9
1.177e3,C0,650e-3,77,-40,,,2.556e-9
1.177e3,C1,650e-3,77,150,,,2.676e-9
1.178e3,C0,650e-3,78,-40,,,2.524e-9
1.178e3,C1,650e-3,78,150,,,2.655e-9
1.179e3,C0,650e-3,79,-40,,,2.586e-9
1.179e3,C1,650e-3,79,150,,,2.696e-9
